latitude,longitude,population,land_use,dist_river_m,dist_road_m,suitable
3.311359617418656,101.5049409301897,5.8057294,1,196.6051296071378,275.15347102846556,0
3.0245453400907065,101.94684792987569,0.06504812,8,53.88566671960674,2523.2394805159092,0
2.965286779471165,101.7627806860106,31.541433,8,38.39210576107371,6.19180305672287,0
3.37952227652992,101.67067934343973,0.22507755,8,464.5158134827814,674.8950491054356,0
3.1714235731138656,101.41036347994381,7.680021,1,1203.4819858367146,4.88375770781501,1
3.5378456294862426,101.45571905439041,0.0713793,7,3220.7841314076504,12.13049853707753,1
3.6190734405316474,101.60550119851433,0.119513184,1,539.1830325114041,360.94596081523,1
2.8921733296403245,101.29391145291032,3.3669317,8,1786.9636322495837,352.06292928497544,1
3.590264421353078,101.78507431283168,0.03172082,8,129.10943521349458,1721.9242463661064,0
3.400733717062458,101.50510447796337,0.2999207,8,1654.1131486716693,623.1373183788371,1
3.1634210495593598,101.87869571165302,2.0023193,1,208.0830707458217,158.62134912821477,1
3.453173510151576,101.2662369112848,0.3147057,8,692.5267365450678,287.3034295321748,0
3.022845209760338,101.7623501160876,59.760284,7,713.5505693481946,2.070443063222304,0
3.841883286775862,100.90111254106868,2.1016088,1,430.49168139471755,176.24914706039473,1
3.519449909203767,101.51203392956656,0.0446681,8,579.6955150337759,187.96287119334903,0
2.874910430465849,101.624243685865,0.91943944,1,659.4582214855396,110.8247410687849,1
3.180217670372419,101.52899099164918,38.29801,6,463.8110481595236,15.137220346615978,0
3.1125303052130766,101.39079283043603,5.912763,1,42.82845229622595,24.716261384490355,0
3.5847747124148386,101.63537705043642,0.4360594,8,20.020620954962318,86.55474281992899,0
3.145670546639214,101.32067102953148,2.6958494,8,48.335264757850354,122.48346348420036,0
3.0851514500675394,101.77458869900215,12.971623,7,75.49004794705418,55.616052455861116,0
3.260202864839525,101.35997569709743,1.3137059,1,56.078672252658045,42.8097930709314,1
2.805791143783409,101.56344114413955,0.428103,1,497.6220252612863,98.0957834957553,1
3.0518785194227633,101.52876525111107,52.07776,3,195.67388233095673,22.737246771209772,0
3.709827879942427,101.41017110176678,0.18141311,8,2385.102847111141,1336.1704233601258,1
3.284683852494114,101.83401451323576,0.43225768,8,999.6032694496747,159.49273256008266,1
3.2386618140038834,101.73543118631962,4.2361474,1,383.1218667110524,278.7019997641995,0
2.8404809435686147,101.67760496586338,4.091872,1,178.81701549701185,195.58650781200646,0
3.137763420626149,101.60955319002743,69.811584,7,1424.9540146907777,764.741188411363,0
3.6166268860451156,101.12595427870019,0.10485779,8,2937.4620637373287,2981.180860539962,0
3.141133465334568,101.87273341737671,0.3566862,8,273.71826357114645,157.542214290778,0
3.586075865633028,101.2429210040105,0.026850235,8,8050.804723204494,8073.834472556859,1
3.2555244832255443,101.40775373875118,0.6034344,1,1387.1318707342,154.88461285720183,1
3.1696281553298387,101.91082406761053,0.21948065,8,163.01370859389058,352.20504618594777,0
3.4851314360398584,101.10582242927349,1.4982402,8,288.14395118281533,80.65558594764256,0
3.229317239604418,101.86594044969763,0.38195127,8,439.0287339174833,188.37176143853162,0
3.1705349526447453,101.31942360731446,12.945052,6,458.3602016119211,96.35341760571792,1
3.415858184813554,101.60797279699791,0.82216126,1,458.84061391771456,45.67777316618516,1
2.9421760476603707,101.56888134834118,4.266617,1,157.42759960582606,27.020697866816427,0
3.2792146026690854,101.59758583510522,0.6882911,8,502.76936315014353,766.3119580725547,0
3.111342646161644,101.5918624321721,57.300503,7,682.733681388681,1.8448966322264835,0
2.895479452998475,101.29233860722066,7.807058,6,2089.484715061164,32.124624713952876,1
3.4046887928673906,101.41617552348688,8.167764,1,878.4768942816038,67.86717506028994,1
3.597412275146103,101.20511625679491,0.03157117,8,8801.07934792744,8819.296033785304,1
3.696939135116143,101.62354980843416,0.04808312,8,1875.075896343227,2461.3179838275464,0
3.048190691356951,101.26077797907719,0.6225588,8,812.7223371892138,1891.3886685208508,0
3.6778909756599214,101.1836339904405,0.07082713,8,2193.361963486486,2210.972037909194,0
3.1049299200014793,101.92929354010116,0.076855466,8,1323.442033381762,1999.4189636821654,0
3.0388810934403288,101.57775317336137,59.669582,7,1145.5669636684645,2.2249952228080456,0
3.4965564143882557,101.38399625293549,0.06469508,8,6146.694664841281,5493.512149071965,1
3.63736347661366,101.76978302888986,0.035608113,8,536.7029874472101,3132.6584169518487,0
3.23116632263925,101.30140818916806,0.77110547,1,686.1952021013669,178.18113021836515,1
3.0254714410039307,101.82693271385577,0.71938264,8,1995.886007052984,1.845169789734541,1
3.4671543864489642,101.2112535073293,2.1072476,2,1595.421778406467,43.069240423294076,1
2.907192016470637,101.59765431938078,0.63947046,8,1997.0248425915327,509.1237138482087,1
3.2950821997006052,101.31124644054702,1.1987038,1,2692.046907495484,118.09940361764563,1
3.38736832822576,101.37381095604128,0.84556276,1,424.58118593035664,1397.6445571323432,0
3.3395726647197543,101.37821528805254,0.31119713,1,288.090281905685,415.1348521403143,1
2.839459098748949,101.71097727922607,6.2009764,7,1244.6694838350559,56.470734116507124,0
3.805781143565632,100.83284358631349,0.7556835,1,1417.8903052331495,27.15574752282605,1
3.3686620862504197,101.46879505965899,0.48996875,1,1247.0265034043057,382.81833454608784,1
2.8547576610325534,101.4875568592648,1.5753503,8,293.528689236511,45.07770717455984,0
2.8522394344679745,101.65511232002332,8.578563,7,1960.7901753907734,38.470292179178394,0
3.5079299455985087,101.7350638852559,0.03677904,8,199.9138414641974,909.4093956482054,0
3.1816145733777823,101.8596820594487,2.5610678,3,122.0159391222111,18.84793244579851,0
3.4001276404831247,101.63870791707608,0.7256741,8,498.1392735264148,434.27387128719846,0
3.1318924691206136,101.56390294134107,23.19633,8,20.61991763986871,29.61636144629176,0
3.108841646432447,101.47276875872093,38.99217,3,352.86228250966354,23.02626073379267,0
3.4878924634042363,101.67474147741272,0.5371073,1,352.13144271723985,4.281519269328652,1
3.2697201560088853,101.66170718358627,10.290688,8,494.68523526936303,44.36321609027587,0
3.381406709663736,101.1837378151922,0.9609014,1,170.51656637229254,94.88251542158167,1
2.8868031857041765,101.44728727312176,1.2859665,1,240.58355208198765,130.81532901880985,1
2.70534913779332,101.5982328189936,0.10598477,8,2963.9763129402795,2466.3148871491144,1
2.881116532006026,101.55839024194509,1.157998,1,322.79837184257445,191.3607074812668,1
3.0218006231632835,101.50104009221616,9.956425,8,721.0130409214221,105.98843735631583,0
2.7739207446240326,101.60207348429661,0.28758767,8,121.40857566171849,212.50440219089472,0
3.0442827622220836,101.67429820661033,22.56508,1,1572.3483513441915,701.7436584942548,0
2.977517050446858,101.35775919055365,7.559672,8,657.9135595205202,36.64700678468723,0
2.943992533866189,101.85534545484637,8.690784,1,291.4520466704078,134.3295281446038,0
3.23333396298986,101.64865034525167,66.05771,9,444.14051313856083,2.9140102323136126,0
3.537784905901148,101.67397007331171,0.13569711,1,53.67581832251012,74.70729971961148,1
3.561996780186533,101.2975247530623,0.036433533,8,2485.4474160623267,9072.848242840053,0
3.5618256347763415,101.58242931444576,0.44749618,1,227.3438271544213,105.29014718211263,1
2.871258872563427,101.3672061879969,0.15009347,1,334.2899772002986,57.44519863526495,1
3.105049581901163,101.76957832887533,7.8447576,8,221.0770037124876,47.218681783090894,0
3.2086900312938784,101.44659243987219,6.722405,8,499.7241446211535,165.06278618848685,0
3.5080470823837184,101.28107162316034,0.06485157,8,419.4359122512022,4391.398445100778,0
2.8236768397146594,101.46073230392554,10.632113,1,476.6979873718153,226.9431253016006,0
3.6027074641612202,101.44879478076808,0.110940136,8,1699.6540544037964,2091.9273017419764,0
2.9558983306763107,101.3941198654858,15.774522,6,188.22752589516756,23.11550534020861,1
3.08375873539925,101.44543721126256,16.484747,8,314.52836323515044,31.03494998745129,0
2.900522678016411,101.84633039141941,3.4116488,8,1328.023173466564,76.39923214695803,1
3.674721020354223,101.72001189833844,0.06660141,8,935.9705971013254,1378.576083145625,0
3.684303380312473,101.20422766029176,0.07218156,8,841.145538045592,863.6164088270484,0
3.58552725474312,101.31258135984577,0.032726407,8,4188.226436172084,5977.908145036474,0
2.636875388376023,101.7263128651774,1.660504,1,130.97010906399169,203.06825055175926,0
3.6669152051829963,101.28292158335135,0.0772567,1,1529.5230577833122,27.612010790170938,1
3.8049948584324653,100.83802277750442,0.8184146,1,1513.4736011760212,98.91145511969853,1
3.735548503291663,101.4350405546892,0.64240587,1,1815.632944316917,365.81928312631305,1
3.538723493201427,101.39893175279009,0.12176694,8,5047.001310822399,3779.7580099933084,1
3.0868476818614443,101.87084339240107,0.07123681,8,537.2615061566529,939.1942414787551,0
2.7433856233170992,101.4825547273295,0.3076229,1,3008.3670035909668,96.82814533704261,1
3.3125662408193484,101.44003810681808,2.934303,7,48.19120699597277,50.9522532202076,0
3.3406850870610927,101.35360076357344,0.3288739,1,68.59957441900058,1082.4410322269669,0
3.1185426581886855,101.363095617851,13.829033,8,840.9570688149315,38.335227485900404,0
3.3041943406533534,101.42602501893757,3.2907462,1,167.11986157648371,79.90662962091467,0
3.550125205351552,101.5692691956787,0.13561001,1,924.1735296496288,152.7789622936592,1
2.7979322693208366,101.62668094322323,2.8560884,1,562.8468136232734,143.47678979124464,1
3.09443267193431,101.51068063890034,17.393757,7,299.6358627139606,3.3847231349447813,0
3.1256623110575044,101.67285399800625,52.764774,9,5827.345232870458,5819.723354830517,0
3.417417589397547,101.61732089346735,2.1018488,1,648.6301393890882,280.5486750480436,1
3.5524541394136193,101.60234990804611,0.0836722,8,1174.0550686902689,2101.4334035050365,0
3.315082919869672,101.29959760871245,1.2963649,7,1282.786452323313,19.729616699429375,0
3.609254248821848,101.19760137722335,0.027739534,8,8298.370080624622,8323.062720105438,1
3.203946095462152,101.64251465607732,75.89654,9,1238.625065803073,1071.4099056348837,0
2.964576656622656,101.33559909896866,28.07885,8,521.9014347009655,11.842073210256936,0
3.553555901298287,101.74619478994231,0.030706149,8,210.3013130129154,163.8844786361509,0
3.829834951482157,100.92009717396097,0.21739063,1,2200.93383303908,776.9729020578674,1
3.517938727223056,101.3305282915147,0.044279907,8,1547.991870651853,9735.061653137118,0
3.6184055421372046,101.59283388144623,0.39792255,1,1264.4597723196002,13.0764855757237,1
3.0263565398123076,101.55580224668542,36.20788,6,197.87644162925233,14.483962503977262,0
3.7214886457711747,101.59512332013709,0.09303192,8,687.3482066641054,131.56179632138458,1
3.6707659916355126,101.33561127790472,0.07678889,1,1097.2041202521748,24.984692517238077,1
3.022498216222442,101.21816145494098,0.30857158,1,2132.175459907643,2348.926757475315,1
3.0012573887911653,101.47287026337254,37.8626,8,953.1805848281923,4.534578325046802,0
2.7377840555918955,101.67715174669874,1.7240139,7,99.7067352320536,131.0896028054964,0
3.1736462643843835,101.35723575643975,0.92843926,1,1366.9015562103905,492.7852083421525,1
3.654938529156283,101.42300903516765,0.14881214,1,1423.6664530651526,802.2620050216594,1
3.2985994492071424,101.42010831158925,2.2038755,1,320.87183298335157,19.45266380943452,1
2.9065726723267313,101.83626193050813,4.7499595,3,684.3073188045788,76.17499359726024,0
3.596980208638856,101.58577389575322,0.22651875,1,62.174362877181224,1051.4456727391419,0
3.4173888760113833,101.20660604592152,1.453486,7,532.7190339984662,6.520511499926077,0
2.8684959869027837,101.40102907144643,0.17256717,1,811.1513605081163,46.50208083477305,1
2.6485625014610252,101.64903111382698,1.0344253,1,1771.9477822937074,703.7718011605617,1
3.406167303776477,101.54196497785257,9.517985,3,1061.9320644421869,30.461078369369286,0
3.0551595847353124,101.91617858572707,0.06560836,8,647.5245218204574,450.30200980808297,0
3.088683618016807,101.46524275261878,11.31724,3,537.1870607965562,2.648036108967932,0
3.7207699667186986,101.1401670061911,0.5701516,1,1052.3656529563445,116.41777546814028,1
2.9118275285209854,101.54105909231097,0.7316889,1,858.4783677189139,129.32202812978528,1
2.960560765896849,101.25242284485459,0.5149081,8,486.79993805027016,5573.245729316072,0
3.080720218750325,101.51834840669756,24.758997,5,472.11863729219317,4.61866966728847,0
3.5016548265643443,101.59145671285982,0.13442467,8,729.6760520105202,1396.8923450290722,0
3.260358565887986,101.78706047283856,0.37966073,8,66.58295751993565,26.595890131095835,0
3.219421387936648,101.57190062447725,59.857548,3,573.565554468773,36.225162199025746,0
3.124985741312287,101.86924668064555,0.5755453,8,246.50492354442343,159.35687575744825,0
3.5317649056318725,101.3138197779822,0.036288917,8,1025.9565360891872,8882.570551599962,0
3.6820050401689226,101.23787483860369,0.14424235,1,264.23101293459695,300.8766325336479,1
3.3832614573366824,101.75171979607228,0.15895599,8,89.56712897020508,1175.1888491597588,0
2.756080448294827,101.639051166711,0.09526447,1,80.2832521281281,35.03937689288363,1
3.461039272813731,101.67854614730531,3.896605,3,247.79785268894884,115.85795640353416,0
3.1411970229366357,101.3856206466451,11.57028,1,350.50941450802156,149.23548964858847,0
3.5678066400668484,101.16284457561542,0.10665128,8,3210.4777631599086,3247.6351535155322,0
3.6048923801282102,101.46531736572719,0.11157157,8,1691.4712553903998,3551.4109879057914,0
3.1097190027293395,101.62079754974839,76.808464,3,622.2235054337146,530.3385961525752,0
3.162930784680043,101.8113024406483,0.45790932,8,325.0817782464647,1253.834433904436,0
3.507630062918183,101.3766063532297,0.072645925,8,4670.056545651474,6908.097069356627,0
2.9807033984026963,101.2294557794838,0.45391056,8,2642.134935161404,3877.9559457604723,0
3.247370754458594,101.60270798704833,1.8465291,8,172.31893559863977,463.3531917675249,0
3.69995444196565,101.65603560561445,0.026567198,8,2076.8403005012087,2829.154295702514,0
3.67136890080785,101.02327262589851,1.2977057,2,268.0212976767336,139.0743202220301,0
3.2085673264892116,101.54736310030425,26.343863,1,326.3672723453401,60.936272291919096,0
3.1802650859725827,101.84693730510655,0.42380172,8,929.1416737444463,33.15072292580568,1
3.328448854312935,101.49287231267785,0.70857114,8,1121.074349075716,643.220842717947,1
2.953730570209019,101.32853131804862,19.405293,6,258.4083771097186,4.8553026112495505,1
3.166823523932603,101.64084295374192,36.711952,8,2599.6595508606574,2603.01664293595,0
2.889753996307115,101.65808100694497,13.5665655,8,2536.295631168638,503.26193782156776,1
3.076273006456081,101.86996489029868,0.07063133,8,453.4027359939565,935.1932180783091,0
3.8392317473610578,100.90935261943008,0.54592735,1,1302.642073844683,109.87011175480127,1
3.334891767282752,101.4541479962917,0.8162471,8,2627.281426920949,302.34435725186177,1
3.6681617591833193,101.18497739744454,0.059511427,8,3179.717008371925,3199.8043613992595,0
3.6547693118690425,101.43841206235246,0.13444704,1,2277.295853598201,2188.111219704282,1
3.527890507427446,101.34748049819709,0.053392187,8,1475.5449126224644,9032.616689529554,0
3.304981422421338,101.7146512486463,0.38903147,8,166.01964867873903,1188.2349170168768,0
2.8815589965966684,101.69240120074731,3.7829478,1,1879.5414817491412,1632.2683356388588,1
3.07213556219017,101.5448290748373,52.636112,8,782.7013554306247,16.74276979457941,0
2.6824526438933654,101.65689901918485,0.77949274,1,2785.3991939031534,86.34469184818633,1
3.6069128972085,101.51547995398344,0.31354177,8,469.1577171646609,744.7399928791189,0
3.5108289105368313,101.7658463334888,0.1949437,8,483.61760797895573,3488.5791702685083,0
2.9096858161168515,101.63685402887005,7.006084,7,13.747423145619713,2.278625244856047,0
2.9590372475331956,101.51970921443473,12.554915,8,87.3167186562301,89.24762404357712,0
3.790959249911195,101.35805704520274,0.3375172,1,2852.804949380565,364.08068711735865,1
3.4969826076311366,101.30416002068384,0.057764888,8,2888.6589669672626,6206.033217990214,0
3.715644824857008,101.01866601721957,1.1971644,7,21.833201530918256,15.762457631905276,0
3.357137414803314,101.21780054281996,0.38618165,1,306.2380751764433,135.07165320155784,1
2.986668634066733,101.51763273886102,24.628677,6,78.62578783553086,10.641494020530343,0
3.129075372951634,101.38072123914199,14.2871895,3,808.717053166739,129.7684899532151,0
3.623616697949162,101.29563135758333,0.06477191,8,3930.806542292892,3306.8019387364234,1
3.2842587090938316,101.44998759944912,1.4288589,1,1181.980284542087,173.81762435085798,1
3.5234703832658085,101.41574683637714,0.004292722,8,6914.682996964516,3959.239121583551,1
3.7844462857054038,100.92857713676415,0.68170077,1,3284.895904730638,189.01149810297005,1
2.7974489889833887,101.6117321003234,2.4928935,1,532.3222919249654,16.76676863788818,1
3.3179993084470745,101.60506563555269,1.014831,6,743.0566036631616,576.3026880306434,1
3.198101653251399,101.37684928824777,0.54465777,1,28.00154137575716,149.78278502818864,0
2.9582674859192357,101.75900591938492,38.319725,8,19.525186563628964,114.3924071810035,0
3.5251025547447,101.56446955542894,0.08559663,8,402.9248444027147,1404.3373896885755,0
3.596618751168629,101.70773104095267,0.09674132,8,412.57277251186554,693.9608611996708,0
3.4589559987233063,101.60415982018371,0.29094186,1,392.8041426792145,351.7876007633289,1
2.6407634674080467,101.65101492580727,1.2250094,1,1720.047335204038,185.28877434858666,1
3.716454587461288,101.40331336668397,0.20368601,8,2455.591398558589,758.0858396393951,1
2.8598870417425366,101.65236487354979,3.7048461,8,1934.8253696086715,84.09859563756021,1
2.8919873645410377,101.82220105720135,4.3395295,1,574.6739674133756,360.52302152694523,0
3.231143667614557,101.90485027785076,0.2686851,8,254.97139547206487,277.50391143307206,0
3.7762132216260014,101.0881935161152,0.14411193,1,302.0155776994942,189.21980643614665,1
3.161808521778626,101.35122628661091,0.6370797,1,32.245761361541106,1.0591238839148454,1
3.8371036309124373,100.92508191481022,0.20111394,1,1678.314117366248,1049.84942023237,1
3.452820493353913,101.68411031809919,2.394005,7,100.08432596815936,75.8177969769449,0
3.0809157814578914,101.93289432465674,0.050333917,8,816.1432698505414,3428.2172191150635,0
3.1290557078942722,101.91049125544929,0.50139284,8,410.1354560780057,239.66606160945506,0
3.1940959881935993,101.74372312941811,65.8613,9,1204.4592448624187,1175.3137856079288,0
3.477433102720018,101.29149648251861,0.08195085,8,3795.9302053457864,4094.0645269253673,0
2.871171766706424,101.34502496646478,0.13740732,1,1502.8589612514913,64.45752342285945,1
3.626387577369849,101.7515491895145,0.034494966,8,47.390581851382244,1283.0327727353035,0
3.65851405264789,101.30216244309455,0.064028226,1,1494.3569104130588,111.14633196483655,1
3.1309749609582744,101.5597640710104,32.79609,7,106.19054130371987,33.96136336690168,0
2.6925135562668236,101.5468853904566,0.39213398,1,2183.8130882948253,1003.9737218624635,1
3.23163726650563,101.44216673562256,2.9727588,8,811.5705334339067,11.090839253928758,1
3.725689111392943,101.12776250055929,0.8318664,1,1057.9279365286632,250.22509268885617,1
2.989278327622693,101.5800841910373,26.938568,3,556.3648171757791,14.83232098053615,0
3.2298553001546333,101.7614725295995,2.8353403,8,540.2265137056778,39.45407215970227,0
2.8935266855273754,101.58711014532241,0.34711713,3,923.9269372883192,794.1422511490481,0
3.0965407577856965,101.51015244129583,17.500084,8,301.39787679153613,12.795342929608847,0
3.5345077619065393,101.59902388775065,0.06519504,8,944.6810955757792,2234.0922444863677,0
3.4268399856176868,101.43732952680854,2.721053,8,480.31906955995885,202.4846904774086,0
3.0240736157018104,101.63145075089982,28.444708,8,40.66913353450007,3.8077905451327867,0
3.350648750204908,101.54518467468878,3.5432448,8,367.51270050975364,112.7683502533145,0
3.49776154398627,101.22758636803972,0.15488473,8,1859.1814836953731,1875.51619714909,0
2.853380173626847,101.64169597946241,5.490645,8,3300.0562960005186,55.9284053160351,1
3.3948511169939684,101.68544276697715,0.14963914,1,411.6076837978611,376.4431881677393,1
3.419965726239803,101.15112301909436,0.91918397,8,1982.3632443823274,138.80794349553864,1
3.705862018967041,101.38391338997106,0.15370053,1,1910.1656029547598,1435.378757703268,1
3.5445791753267875,101.62908794187327,0.60281765,1,1113.6854759548419,615.1285653638249,1
3.7311104950092457,101.43845876501102,0.698517,1,2215.3140799324174,23.585710067045998,1
2.8486031626141113,101.68087826045534,7.2140055,1,206.88302635045866,92.21701972685634,0
3.5643350302306525,101.73761903626514,0.0351557,8,146.873016393698,88.19779259040354,0
3.221981572785485,101.7092080568849,50.293015,3,101.06809343408236,26.76701173414321,0
2.9680622109584873,101.68172237657309,11.052823,6,1790.0753509195372,155.0519217119586,1
3.5288115780980807,101.50434334206493,0.038978577,8,79.71055342446238,225.78787926345572,0
3.68829155307548,101.07773231830934,0.0779155,8,1509.9837961894286,585.6204537854281,1
3.0546691671302444,101.4580320721821,34.94314,8,732.9203567768883,18.037305220372936,0
3.179181472696283,101.46395271978645,4.455919,8,1739.2185922303418,126.45864847748201,1
2.8559031579537675,101.55700431410993,0.47466722,1,1813.078875151032,24.480652060944752,1
2.9433358347564997,101.57779454640384,10.109786,1,341.31050718726016,268.1943472372759,0
3.593799199625761,101.65940786575224,0.10688337,8,666.625725546908,1269.1032574891583,0
2.7202857029635927,101.60124367457821,0.24743292,8,1540.270322793416,840.5250277074106,1
3.5725801659567153,101.35984826192623,0.06693584,8,705.9209468876004,6204.018280677086,0
3.6445724480285593,101.33040095336254,0.043912802,1,1452.3913239917304,1082.6862937286742,1
3.569438862729241,101.62618663986385,1.0122992,1,1057.6035623935825,49.09874430434055,1
3.254320891211079,101.36393007867002,1.0352643,7,0.9641530905294148,24.66321486701614,0
3.2693356289661493,101.7156381760953,1.5593542,1,215.5440246102599,6.413237584717263,1
3.2170392235829457,101.31654327568674,7.9240403,1,873.6498816178605,19.45208880043266,1
2.6284620470894713,101.69942781841893,6.9247723,7,530.9722464363674,61.425776958448544,0
3.349789550830412,101.5569301499485,7.44042,6,253.36122747561328,71.53914220828082,1
2.822559862567344,101.39571754975442,0.112165004,1,2395.9313433924995,1608.7606612403356,1
3.4353797637827026,101.75821148458246,0.17609532,8,564.8261553128992,958.0762384568097,0
3.3046006148955516,101.29470054178981,4.682568,1,1893.130133138689,59.95303719401672,1
3.160591034202648,101.90142490377058,0.51315343,1,168.52790585671457,264.9367098621794,0
3.163138027039781,101.66131007487292,37.499878,9,4733.9716932236315,4709.436726666238,0
3.2149879298142148,101.83315134454294,0.32583106,8,166.44876398360148,52.15661204765834,0
3.6007677834416207,101.61031356303569,1.274922,1,408.3738889408452,89.53689402662914,1
2.855211667462854,101.30847155748984,0.118021145,1,1584.7468272330416,775.610455721604,1
2.7823979252787794,101.47253979904266,2.333921,1,673.9498698314854,86.96830369233177,1
3.024875288481217,101.69297141888732,71.04,3,479.025963867895,8.277844454506226,0
3.326158091478365,101.43877086707062,2.6309507,8,1481.1278387432164,220.92658288517464,1
2.991092443063277,101.29612313384649,0.71990347,8,56.952484646920844,3375.3646813731,0
2.962127199966046,101.61373603429878,13.90392,6,604.4093692553637,31.686947133399997,1
3.5972037653746884,101.17885588770709,0.04208829,8,6767.90872983904,6799.7349753263225,1
3.2635805620545026,101.57473775994261,3.4619474,1,80.31690556420683,8.036585605181344,0
3.529802556400322,101.18430575759356,0.14439736,8,1803.3320441788371,1836.7792027381438,0
3.6190019806547666,101.15889796157043,0.04206321,8,6392.225773535824,6436.303741831819,1
3.0533046856327024,101.56563073208414,44.642128,7,434.59054639277315,10.886122146894577,0
2.6991683937101243,101.5081599012367,0.6531933,1,860.1392404073042,144.93096722841483,1
3.2349070070681956,101.85460314277724,0.28632677,8,777.9512094432492,406.6871603832689,0
3.6678991329635893,101.23578064782984,0.072838224,1,864.6672668866522,890.882793280616,1
2.75741546311771,101.63759034770756,0.08904166,1,31.409395638229068,25.989283648412655,1
3.382592137433369,101.75721305763079,0.27692643,8,140.2665525406304,598.3692079630968,0
3.1211504543735464,101.88286290020346,0.08078252,8,409.3728503595517,800.9758131033615,0
3.6046993388865385,101.49564240236592,0.14071617,8,1207.1027504421395,2924.3633349695733,0
3.040526247406469,101.80898501241619,21.674656,7,1364.645871008437,27.677925928471737,0
3.6234046624651874,101.0328116521402,0.5407717,8,174.01527750158593,154.77219137672742,0
2.7938653210714217,101.57843069768792,0.67160136,1,420.43102773934066,234.59621069656546,1
3.5386267536500737,101.61868963102476,0.12606488,1,903.6863912214797,289.5280557661199,1
3.110252830620962,101.39188134092906,6.60605,8,209.72603264900926,35.716377053340324,0
3.729849109794279,101.00561739140677,0.81180584,1,2106.1820230046287,32.951175448708135,1
3.1380461227952394,101.85747628535563,0.3417173,8,666.6399636670668,749.6011843661471,0
3.345343189986515,101.21284470735607,0.14049238,8,1015.9527238080747,1066.8151205162221,0
2.96738463596837,101.42461298059028,0.737166,1,326.88449710985077,52.10361232731736,1
3.730516377718823,101.03067768754454,0.70876855,2,43.611365073952285,29.749055451707846,0
3.5851835419294127,101.09127579779815,0.7896994,2,1286.3479282293124,141.20190591463896,1
3.6070656585819347,101.09534402847865,0.6563284,2,126.17183983600924,117.32378562926525,0
3.43978740849534,101.32553050227295,0.093390994,8,4140.364074352445,1613.6005059134498,1
3.0457104238457022,101.81050846323214,12.198848,8,1077.236252622674,180.13662122084608,0
3.296761420782757,101.77093855671951,0.3981874,8,122.64476889826975,924.2748152747346,0
3.2301521629412377,101.53013358390908,9.436603,1,157.98170121231286,57.40133186349758,0
3.0873975057930636,101.7253821976697,64.82683,9,2872.6157697546882,2724.8408259674397,0
3.6277621795854613,101.21601095001786,0.031796433,8,5405.02313025416,5428.821778551704,1
2.962721321540016,101.63265356500871,6.832109,1,25.65910152572526,1.391098717373687,0
