population,land_use,dist_river_m,dist_road_m,lon,lat,landuse_score,population_norm,dist_river_norm,dist_road_norm,mcda_score,suitable
34.279877,6.0,253.3446599289201,6.855953606608297,101.4365478389376,3.0720213534954834,1.0,0.0010701089576367062,0.028843792576350558,0.0006636436973433671,0.1591604046475467,1
0.12022963,1.0,986.7027536796415,977.9644449504648,101.61608629302197,2.7480077727549905,0.8,0.001411226362437512,0.11239495547698347,0.0947179922311864,0.17315601431618544,1
0.28393367,8.0,436.25018886398135,164.92035106023368,101.76088926266264,3.2814763923356653,0.1,0.0014095916178901158,0.0496821384999919,0.015972586067234656,0.03359251582970604,0
0.13714711,8.0,957.907413939712,949.9515207972026,101.14031687969802,3.698038554675634,0.1,0.0014110574248952235,0.10911431517057443,0.09200486866646812,0.06662913838317928,0
4.7634115,8.0,557.5874152781445,31.401907426259207,101.49896796664876,3.101885298875789,0.1,0.0013648596616236963,0.06350603497898367,0.0030409822915659964,0.035137707833576594,0
51.055664,5.0,15.307683422120745,33.95844990739033,101.5563221068526,3.048407529727971,0.2,0.0009025863581511029,0.001724345242270926,0.0032885899890634546,0.031490926795846856,0
2.9547412,8.0,198.13632141144467,80.77973056183524,101.61953178722383,2.8985614515095395,0.1,0.001382920999089876,0.022553931014510614,0.007823351129273418,0.023814871879889322,0
0.52944154,1.0,1072.6344226231242,89.83433154385324,101.56765250842568,2.7885551574612077,0.8,0.0014071399822931374,0.12218511247041083,0.008700312461800835,0.158888095227286,1
3.9010775,3.0,653.1860020532399,200.0595412802075,101.726035440318,2.6515625091263915,0.2,0.0013734709078980778,0.07439753964059488,0.01937590678124968,0.05667515806619273,0
3.5135896,1.0,1543.9684206407826,33.214253471031306,101.29990796402876,3.283689863277758,0.8,0.0013773403526089467,0.1758839861646663,0.003216512655143643,0.17389056750384174,1
2.2551,1.0,341.2288210080211,67.99679271879924,101.40082277027258,3.121213584228264,0.8,0.0013899075990347898,0.038856396134253554,0.006585290807597531,0.13346044466145773,1
10.273186,1.0,441.7892348528437,47.69872864347445,101.68747231762916,2.833262065450125,0.8,0.0013098391879601268,0.05031319955689331,0.004619371232060752,0.1364762778292662,1
1.7037597,8.0,634.146703715917,639.7290065676442,101.7380600824194,3.2886096968156484,0.1,0.0013954132698124067,0.0722284008113504,0.06195902236147427,0.049548719360134316,0
0.35323665,8.0,369.2825360270017,347.4674024898835,101.26280644256954,3.455891426553872,0.1,0.0014088995600235465,0.04205254346458562,0.0336527362791127,0.03483942514120647,0
56.048794,6.0,397.33345489605296,11.390207267213787,101.53302688238752,3.139128295173634,1.0,0.0008527250838532563,0.04524837223079433,0.0011027977959191938,0.16409352500777077,1
0.966232,1.0,350.56442693879995,138.00079827561592,101.51788359577154,2.909354389991776,0.8,0.0014027782034216063,0.03991999758427553,0.013365358324353031,0.13514004331135082,1
2.7633464,2.0,203.31996339546356,163.18009273077962,101.01437116436328,3.656653039939703,0.6,0.0013848322628907672,0.023144501050507978,0.0158040375838094,0.10058884912392604,0
80.37386,7.0,428.41647809253226,52.662252913120696,101.63192783757717,3.080864857100724,0.1,0.0006098155685514417,0.04878964730045485,0.005100101290313527,0.030870349897192163,0
0.5197845,8.0,20.291586808004396,2205.50932782772,101.64833508500274,3.326271696469034,0.1,0.001407236417258817,0.0022921591482241133,0.21360886311143232,0.05890195311279428,0
0.9168716,8.0,860.8845329555728,67.71032968548091,101.69986849951496,2.69399948679287,0.1,0.0014032711151711341,0.0980605413003838,0.006557546127968071,0.046220816506018655,0
9.948423,1.0,98.77173668779024,30.90979221458913,101.2757113316786,3.3101900633985903,0.8,0.0013130822633505845,0.011233367874149656,0.0029933196709115615,0.12442825308859991,1
0.16480286,1.0,2126.341092312709,567.8313306468006,101.33543873605105,2.838687561639852,0.8,0.001410781255250848,0.24223344678202935,0.054995548012203146,0.20416291707638723,1
27.78087,3.0,399.334309057655,10.444709589350966,101.61340483357894,3.1819298206567552,0.2,0.0011350078828981092,0.04547632865947628,0.001011223920369422,0.0442423961409311,0
0.014926814,8.0,5346.547492217401,1634.9502034470052,101.435855672931,3.535278014666164,0.1,0.0014122779137877295,0.6091101360622216,0.1583487482818252,0.22989708774485723,1
73.1198,7.0,1237.9581954525374,0.7151938233089628,101.6224249243208,3.202057437117533,0.1,0.0006822544346400949,0.1410203767058837,6.889535967639271e-05,0.05755868113582441,0
0.06411186,8.0,4928.656396716825,4965.762807083698,101.17523562316246,3.5770446713968584,0.1,0.0014117867531189265,0.561499988587991,0.48094649334925593,0.2801334206098401,1
0.38503322,8.0,495.7241698771823,1205.2432212043348,101.81390032950054,3.21562956543721,0.1,0.001408582040251627,0.05645798282260488,0.11673052474086008,0.05577650350904155,0
3.2640188,1.0,2066.595777732775,48.69874883758608,101.49219993559927,2.778408363033272,0.8,0.0013798325605257622,0.23542668954630105,0.004716225753173731,0.19205419341070906,1
11.659738,7.0,1.0715003681192328,11.988257315974074,101.51627526627,2.963395264658086,0.1,0.0012959931135337888,0.00010242321050506345,0.0011607204772963715,0.01571646864834762,0
